              t   Imag  Ierr
      73.112136 13.321 0.005
      4.3675385 13.357 0.005
     87.9871995 13.373 0.005
      5.3682685 13.436 0.005
      47.267739 13.452 0.005
     89.9084695 13.538 0.005
      24.422002 13.701 0.005
      56.177399 13.224 0.005
     18.4987085  13.37 0.005
       8.573275 13.735 0.005
      96.016646 13.615 0.005
      3.6306815 13.313 0.005
      6.6280115 13.545 0.005
     95.0154925 13.619 0.005
      55.305942 13.173 0.005
      57.379142 13.258 0.005
      40.471415 13.605 0.005
      14.669398 13.235 0.005
      16.588808 13.289 0.005
     36.5197715 13.757 0.005
     66.3399685 13.678 0.005
      84.298932 13.228 0.005
       2.764351 13.283 0.005
      32.634468  13.39 0.005
