              t   Imag  Ierr
      26.838293 13.387 0.006
      50.522878  13.66 0.006
      39.128105 13.576 0.006
      44.123095 13.353 0.006
      80.373277 13.636 0.006
      40.980974 13.399 0.006
      13.457121  13.29 0.006
      28.676252 13.275 0.006
        2.41013 13.406 0.006
      60.943044 13.471 0.006
       11.36406 13.529 0.006
      58.757273 13.388 0.006
      93.987265 13.663 0.006
      95.985705 13.547 0.006
      55.560382 13.337 0.006
      58.567502 13.381 0.006
      46.422551 13.468 0.006
       34.27891 13.561 0.006
      92.819274 13.642 0.006
      95.790224 13.571 0.006
      97.803514 13.361 0.006
      32.050129 13.456 0.006
      75.461542 13.504 0.006
      19.977158 13.564 0.006
      80.503042 13.636 0.006
      83.600122 13.369 0.006
      71.404131 13.299 0.006
      31.893608 13.451 0.006
      38.893298 13.585 0.006
      97.413682 13.414 0.006
      27.816337  13.27 0.006
      85.350321  13.29 0.006
      58.969159   13.4 0.006
      45.841048 13.438 0.006
       6.479895 13.579 0.006
      23.615036 13.654 0.006
      39.733477 13.532 0.006
      41.729827 13.313 0.006
      57.905928 13.347 0.006
      60.856388 13.487 0.006
      62.856738  13.58 0.006
      36.570536 13.658 0.006
      52.689907 13.602 0.006
      12.265374  13.46 0.006
      45.575116  13.43 0.006
      89.940989 13.512 0.006
      91.920969 13.623 0.006
      51.578796 13.652 0.006
      82.734408 13.496 0.006
      84.807228 13.273 0.006
      44.368275  13.39 0.006
      46.417865 13.466 0.006
      90.840378  13.56 0.006
      22.083673 13.661 0.006
      94.808668 13.652 0.006
      68.568866  13.49 0.006
      58.423075 13.381 0.006
      18.926432 13.504 0.006
      35.130963 13.604 0.006
      94.620837  13.64 0.006
      69.381655 13.372 0.006
      15.885671 13.372 0.006
      88.518666 13.449 0.006
      78.388975 13.652 0.006
      68.273724 13.512 0.006
      90.374785 13.526 0.006
      76.274654 13.534 0.006
      65.119493 13.681 0.006
       26.68012 13.408 0.006
      59.958602 13.436 0.006
      50.821881 13.657 0.006
      15.399938 13.332 0.006
      89.112143 13.486 0.006
      24.426398 13.613 0.006
      22.515029 13.654 0.006
      95.219564 13.596 0.006
      69.961762 13.304 0.006
      70.810871 13.262 0.006
       62.52684 13.571 0.006
      51.362949 13.654 0.006
      79.801601 13.644 0.006
      94.865522 13.618 0.006
      25.247407 13.545 0.006
      44.355648 13.376 0.006
      47.388928 13.495 0.006
      92.794371 13.639 0.006
      37.279927 13.655 0.006
      10.924565 13.568 0.006
      96.791161 13.478 0.006
      69.538639 13.361 0.006
      42.283067 13.266 0.006
      44.173807 13.357 0.006
      62.207988 13.531 0.006
      77.318959 13.586 0.006
      35.115256 13.594 0.006
      65.361678 13.657 0.006
      52.226007 13.634 0.006
      26.880625  13.38 0.006
      85.489019 13.287 0.006
      61.198327  13.49 0.006
      53.085526 13.573 0.006
      39.972035 13.518 0.006
      40.942045 13.398 0.006
      13.666923 13.274 0.006
      28.835504 13.282 0.006
      44.988925 13.408 0.006
      32.845034 13.492 0.006
       9.525392 13.658 0.006
      52.889165 13.587 0.006
