             t   Imag  Ierr
    12.5070147  13.36 0.005
      3.050085 13.142 0.005
    75.4992735 13.147 0.005
    51.4731741 13.468 0.005
      8.009265 13.475 0.005
    57.5041641 12.961 0.005
     14.040235 12.955 0.005
    76.0266538 13.152 0.005
    47.0518644 13.127 0.005
     8.5810953 13.506 0.005
    66.5411541  13.51 0.005
     29.950385 13.046 0.005
    58.9321844 13.023 0.005
    47.5279247 13.164 0.005
     33.042275 13.152 0.005
     8.9730756 13.527 0.005
    52.4440047 13.533 0.005
    69.9740644 13.391 0.005
     40.999265 13.382 0.005
    32.5150453 13.142 0.005
    61.4967947 13.128 0.005
     49.022245 13.265 0.005
    34.5365553 13.278 0.005
    21.9187656 13.413 0.005
    65.3896647 13.422 0.005
    10.5326659 13.456 0.005
    10.5361459 13.455 0.005
     55.990395 13.363 0.005
    70.4830247 13.344 0.005
    16.5190159  13.12 0.005
     59.989915 13.092 0.005
     63.829845 13.288 0.005
    34.8550156 13.285 0.005
     7.9000762 13.456 0.005
    80.3492447  13.47 0.005
    55.3784153 13.375 0.005
    84.3601347 13.372 0.005
    43.9063156 12.959 0.005
    14.9314862 12.949 0.005
    31.5165159 13.106 0.005
    17.0308462   13.1 0.005
    63.4604153 13.253 0.005
     5.5073065 13.251 0.005
    52.9108356 13.529 0.005
    67.4034253 13.527 0.005
    69.4338253 13.381 0.005
    11.4807365 13.384 0.005
    56.8392256 13.228 0.005
    13.3752565 13.222 0.005
    29.8873762 13.045 0.005
    15.4016965 13.035 0.005
    17.3573965  13.15 0.005
    17.3608265 13.111 0.005
    62.8659456 13.229 0.005
    33.8911162 13.209 0.005
    21.4863665 13.384 0.005
    35.9789762 13.381 0.005
    52.4326159 13.525 0.005
    52.4360759 13.532 0.005
    54.3660359 13.424 0.005
    68.8586156 13.421 0.005
    41.9665162 13.315 0.005
    43.8742962 12.975 0.005
    14.8994768 12.962 0.005
    31.4754765 13.115 0.005
    45.9680662 13.105 0.005
     4.4519171 13.188 0.005
    49.0113662 13.257 0.005
    49.0159262 13.257 0.005
    79.8683656 13.427 0.005
    21.9152568 13.419 0.005
    67.3748859 13.527 0.005
    81.8674856 13.527 0.005
    83.8210156 13.386 0.005
    69.3353559 13.386 0.005
    56.9612162 13.184 0.005
     0.9404774 13.062 0.005
    46.3534665 13.125 0.005
    75.3352159 13.112 0.005
    33.8949868 13.213 0.005
    33.8984568 13.212 0.005
    23.3811471 13.513 0.005
    81.3411659 13.523 0.005
    53.4512565 13.504 0.005
    82.4330259 13.518 0.005
    84.5047459  13.37 0.005
    12.0625474 13.371 0.005
    28.5746771 12.935 0.005
    14.0890174 12.931 0.005
    45.0123868 13.083 0.005
    75.9879762  13.14 0.005
     5.5497477 13.254 0.005
    22.0437574 13.427 0.005
    22.0472074 13.438 0.005
